ServiceTag,product,new_appgroup,node,产品线,hostname,IP,OS,装机模版,机型,机房,包间,机柜编号,机位,机柜位置,ASW编号,所有产品,节点数量,节点配置,区域,service,serviceInstanceNo,runtimeResourceLimit,region
2102311HRF10F9000037,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc85c6137.cloud.nu17,10.1.7.41,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A01,9,A1-1-A01,ASW-1,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000042,RDS,ayRDS_am32_minirds_metadb,metadb,专有云=bgm=RDS=ayminirds-am32,rc8f73100.cloud.nu17,10.1.7.3,AliOS6U2-x86-64,app_server,W2.12,am32,A1-1,A09,16,A1-1-A09,ASW-3,RDS,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""rds_dbnode""}]",W2.12|PBS,minirds,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
815126192,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc8f73127.cloud.nu17,10.1.8.69,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,D13.12,am32,A1-1,A07,14,A1-1-A07,ASW-2,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",D13.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
815126199,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc85c6120.cloud.nu17,10.1.8.67,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,D13.12,am32,A1-1,A03,2,A1-1-A03,ASW-1,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",D13.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
815126196,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc8f73146.cloud.nu17,10.1.8.110,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,D13.12,am32,A1-1,A07,9,A1-1-A07,ASW-2,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",D13.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_94728,baseService,,account-lite-web-aliyun-com-dbinit,,,,,,docker,,,,,,,,,,,aas,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_98640,tianji,,Chenxiang-test,,,,,,docker,,,,,,,,,,,tianjicore,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_24395,yundun,,aegisupdatelite,,,,,,docker,,,,,,,,,,,aegis,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_09583,yundun,,aegisupdatelite,,,,,,docker,,,,,,,,,,,aegis,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_32561,webapp,,rds_dms_test,,,,,,docker,,,,,,,,,,,dms_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_24168,webapp,,console-common-service,,,,,,docker,,,,,,,,,,,common,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_09582,webapp,,console-common-service,,,,,,docker,,,,,,,,,,,common,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_91540,ecs,,deploy-common,,,,,,docker,,,,,,,,,,,luorigong,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_86915,yundun,,security-auditlog-ag,,,,,,docker,,,,,,,,,,,security-auditlog,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_56973,slb,,slb_service,,,,,,docker,,,,,,,,,,,yaochi,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_16347,slb,,slb_service,,,,,,docker,,,,,,,,,,,yaochi,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_83076,galaxy,,zookeeper,,,,,,docker,,,,,,,,,,,public,1,"{""mem_limit"":""4G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_51093,galaxy,,zookeeper,,,,,,docker,,,,,,,,,,,public,1,"{""mem_limit"":""4G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_13486,galaxy,,zookeeper,,,,,,docker,,,,,,,,,,,public,1,"{""mem_limit"":""4G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_56931,rds,,rds-location-tools,,,,,,docker,,,,,,,,,,,yaochi,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_86729,webapp,,private-cloud-static,,,,,,docker,,,,,,,,,,,admin,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_47096,webapp,,private-cloud-static,,,,,,docker,,,,,,,,,,,admin,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_95623,dtdream,,manage,,,,,,docker,,,,,,,,,,,dtcenter,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_64370,dtdream,,manage,,,,,,docker,,,,,,,,,,,dtcenter,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_58062,middleWare,,alimonitor-db,,,,,,docker,,,,,,,,,,,alimonitor,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_64978,yundun,,aegis-db-init,,,,,,docker,,,,,,,,,,,aegis,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_67583,slb,,web-app,,,,,,docker,,,,,,,,,,,vnet,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_83169,slb,,web-app,,,,,,docker,,,,,,,,,,,vnet,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_95283,ecs,,deploy-brain,,,,,,docker,,,,,,,,,,,luorigong,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_07649,webapp,,oms-ots-tables-init,,,,,,docker,,,,,,,,,,,oms,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_10862,base,,base-biz-tenant,,,,,,docker,,,,,,,,,,,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_45698,base,,base-biz-tenant,,,,,,docker,,,,,,,,,,,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_06972,middleWare,,tair-init,,,,,,docker,,,,,,,,,,,tair,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_50392,ecs,,db-init,,,,,,docker,,,,,,,,,,,luorigong,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_46908,base,,base-biz-commonbase,,,,,,docker,,,,,,,,,,,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_47291,base,,base-biz-commonbase,,,,,,docker,,,,,,,,,,,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_48167,galaxy,,nuwa,,,,,,docker,,,,,,,,,,,public_apsara,1,"{""mem_limit"":""8G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_29641,galaxy,,nuwa,,,,,,docker,,,,,,,,,,,public_apsara,1,"{""mem_limit"":""8G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_50463,galaxy,,nuwa,,,,,,docker,,,,,,,,,,,public_apsara,1,"{""mem_limit"":""8G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_05849,ads,,gallardo_ag,,,,,,docker,,,,,,,,,,,ads_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_24356,tianji,,alert-engine,,,,,,docker,,,,,,,,,,,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_69830,tianji,,alert-engine,,,,,,docker,,,,,,,,,,,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_50174,tianji,,alert-engine,,,,,,docker,,,,,,,,,,,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_52918,base,,base-biz-dqcexecutor,,,,,,docker,,,,,,,,,,,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_26304,base,,base-biz-dqcexecutor,,,,,,docker,,,,,,,,,,,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_16394,base,,base-biz-phoenix,,,,,,docker,,,,,,,,,,,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_34892,base,,base-biz-phoenix,,,,,,docker,,,,,,,,,,,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_48375,base,,base-biz-console,,,,,,docker,,,,,,,,,,,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_54630,base,,base-biz-console,,,,,,docker,,,,,,,,,,,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_37802,armory,,cloud-armory-db,,,,,,docker,,,,,,,,,,,cloud-armory,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_31865,baseService,,cloundservicecenter-aliyun-com,,,,,,docker,,,,,,,,,,,cloud-service-center,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_82710,baseService,,cloundservicecenter-aliyun-com,,,,,,docker,,,,,,,,,,,cloud-service-center,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_21375,ecs,,rms,,,,,,docker,,,,,,,,,,,houyi,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_65384,ecs,,rms,,,,,,docker,,,,,,,,,,,houyi,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_46752,base,,base_smoke_test,,,,,,docker,,,,,,,,,,,baseBizApp,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_73416,tianji,,Tianji-test,,,,,,docker,,,,,,,,,,,tianjicore,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_62049,galaxy,,galaxy_smoke_test,,,,,,docker,,,,,,,,,,,inner,1,"{""mem_limit"":""4G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_71458,middleWare,,alimonitor-test,,,,,,docker,,,,,,,,,,,alimonitor,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_21034,tianji,,ApsaraWorker,,,,,,docker,,,,,,,,,,,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_37465,tianji,,ApsaraWorker,,,,,,docker,,,,,,,,,,,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_52891,tianji,,ApsaraWorker,,,,,,docker,,,,,,,,,,,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_40328,tianji,,ApsaraWorker,,,,,,docker,,,,,,,,,,,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_96780,galaxy,,fuxi_master,,,,,,docker,,,,,,,,,,,public_apsara,1,"{""mem_limit"":""10G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_26578,galaxy,,fuxi_master,,,,,,docker,,,,,,,,,,,public_apsara,1,"{""mem_limit"":""10G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_23789,galaxy,,package_manager,,,,,,docker,,,,,,,,,,,public_apsara,1,"{""mem_limit"":""3G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_31967,galaxy,,package_manager,,,,,,docker,,,,,,,,,,,public_apsara,1,"{""mem_limit"":""3G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_02463,galaxy,,bayes_smoke_test,,,,,,docker,,,,,,,,,,,public,1,"{""mem_limit"":""4G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_80234,webapp,,pop-api-aliyun-com,,,,,,docker,,,,,,,,,,,pop,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_65710,webapp,,pop-api-aliyun-com,,,,,,docker,,,,,,,,,,,pop,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_96781,webapp,,tag-service-aliyun-com-init,,,,,,docker,,,,,,,,,,,tag,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_81904,rds,,rdsabs-service-aliyun-com,,,,,,docker,,,,,,,,,,,yaochi,1,"{""mem_limit"":""8192M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_64920,rds,,rdsabs-service-aliyun-com,,,,,,docker,,,,,,,,,,,yaochi,1,"{""mem_limit"":""8192M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_32564,slb,,slb_test,,,,,,docker,,,,,,,,,,,yaochi,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_19268,webapp,,ops-aliyun-inc-com,,,,,,docker,,,,,,,,,,,resStock,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_35680,webapp,,ops-aliyun-inc-com,,,,,,docker,,,,,,,,,,,resStock,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_73495,galaxy,,ag,,,,,,docker,,,,,,,,,,,public_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
sn_61749,webapp,,rule_service,,,,,,docker,,,,,,,,,,,rule,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
